DATE,Price,LSTM,ARFIMA,PROPHET,SARIMAX,VARIMAX
26-07-2022,1721.9,,,,,
27-07-2022,1723.3,,,,,
28-07-2022,1759,,,,,
29-07-2022,1771.5,,,,,
01-08-2022,1777.6,,,,,
02-08-2022,1779.7,,,,,
03-08-2022,1766.1,,,,,
04-08-2022,1796.2,,,,,
05-08-2022,1780.5,,,,,
08-08-2022,1794.3,,,,,
09-08-2022,1801.5,,,,,
10-08-2022,1803.3,,,,,
11-08-2022,1796.8,,,,,
12-08-2022,1805.2,,,,,
15-08-2022,1787.9,,,,,
16-08-2022,1779.4,,,,,
17-08-2022,1766.5,,,,,
18-08-2022,1761.1,,,,,
19-08-2022,1753,,,,,
22-08-2022,1738.6,,,,,
23-08-2022,1751.5,,,,,
24-08-2022,1752,,,,,
25-08-2022,1761.8,,,,,
26-08-2022,1740.6,,,,,
29-08-2022,1740.5,,,,,
30-08-2022,1731.6,,,,,
31-08-2022,1721.4,,,,,
01-09-2022,1704.4,,,,,
02-09-2022,1717.7,,,,,
04-09-2022,1718.65,,,,,
05-09-2022,1724.8,,,,,
06-09-2022,1707.9,,,,,
07-09-2022,1722.8,,,,,
08-09-2022,1715.3,,,,,
09-09-2022,1723.6,,,,,
12-09-2022,1735.6,,,,,
13-09-2022,1712,,,,,
14-09-2022,1703.2,,,,,
15-09-2022,1671.4,,,,,
16-09-2022,1677.9,,,,,
19-09-2022,1672.6,,,,,
20-09-2022,1665.7,,,,,
21-09-2022,1670.5,,,,,
22-09-2022,1676.1,,,,,
23-09-2022,1650,,,,,
26-09-2022,1628.2,,,,,
27-09-2022,1631.1,,,,,
28-09-2022,1665.1,,,,,
29-09-2022,1668.6,,,,,
30-09-2022,1672,,,,,
03-10-2022,1702,,,,,
04-10-2022,1730.5,,,,,
05-10-2022,1720.8,,,,,
06-10-2022,1720.8,,,,,
07-10-2022,1709.3,,,,,
10-10-2022,1675.2,,,,,
11-10-2022,1686,,,,,
12-10-2022,1677.5,,,,,
13-10-2022,1677,,,,,
14-10-2022,1643.7,,,,,
17-10-2022,1658.9,,,,,
18-10-2022,1650.7,,,,,
19-10-2022,1629,,,,,
20-10-2022,1631.8,,,,,
21-10-2022,1651.5,,,,,
24-10-2022,1649.2,,,,,
25-10-2022,1653.3,,,,,
26-10-2022,1664.4,,,,,
27-10-2022,1660.3,,,,,
28-10-2022,1644.8,,,,,
31-10-2022,1640.7,,,,,
01-11-2022,1649.7,,,,,
02-11-2022,1650,,,,,
03-11-2022,1630.9,,,,,
04-11-2022,1676.6,,,,,
07-11-2022,1680.5,,,,,
08-11-2022,1716,,,,,
09-11-2022,1713.7,,,,,
10-11-2022,1753.7,,,,,
11-11-2022,1769.4,,,,,
14-11-2022,1776.9,,,,,
15-11-2022,1776.8,,,,,
16-11-2022,1775.8,,,,,
17-11-2022,1763,,,,,
18-11-2022,1754.4,,,,,
21-11-2022,1739.6,,,,,
22-11-2022,1739.9,,,,,
23-11-2022,1745.6,,,,,
24-11-2022,1755.35,,,,,
25-11-2022,1754,,,,,
28-11-2022,1755.3,,,,,
29-11-2022,1763.7,,,,,
30-11-2022,1759.9,,,,,
01-12-2022,1815.2,,,,,
02-12-2022,1809.6,,,,,
05-12-2022,1781.3,,,,,
06-12-2022,1782.4,,,,,
07-12-2022,1798,,,,,
08-12-2022,1801.5,,,,,
09-12-2022,1810.7,,,,,
12-12-2022,1792.3,,,,,
13-12-2022,1825.5,,,,,
14-12-2022,1818.7,,,,,
15-12-2022,1787.8,,,,,
16-12-2022,1800.2,,,,,
19-12-2022,1797.7,,,,,
20-12-2022,1825.4,,,,,
21-12-2022,1825.4,,,,,
22-12-2022,1795.3,,,,,
23-12-2022,1804.2,,,,,
26-12-2022,1809.7,,,,,
27-12-2022,1823.1,,,,,
28-12-2022,1815.8,,,,,
29-12-2022,1826,,,,,
30-12-2022,1826.2,,,,,
12-01-2023,"1,826.20","1,826.20","1,826.20","1,826.20","1,826.20","1,826.20"
01-02-2023,,"1,860.00","1,841.00","1,910.00","1,790.00","1,820.00"
02-03-2023,,"1,820.00","1,842.00","1,960.00","1,860.00","1,870.00"
03-04-2023,,"1,880.00","1,843.00","1,890.00","1,800.00","1,800.00"
04-05-2023,,"1,850.00","1,844.00","1,940.00","1,870.00","1,850.00"
05-06-2023,,"1,890.00","1,845.00","1,870.00","1,830.00","1,810.00"
06-07-2023,,"1,956.00","1,846.00","1,920.00","1,780.00","1,860.00"
07-08-2023,,"1,970.00","1,847.00","1,860.00","1,920.00","1,830.00"
08-09-2023,,"2,000.00","1,848.00","1,930.00","1,810.00","1,880.00"
09-10-2023,,"1,960.00","1,849.00","1,880.00","1,890.00","1,840.00"
10-11-2023,,"1,970.00","1,850.00","1,950.00","1,770.00","1,890.00"
11-12-2023,,"2,050.00","1,851.00","1,900.00","1,930.00","1,850.00"
12-01-2023,,"2,063.00","1,852.00","1,970.00","1,790.00","1,900.00"
01-02-2024,,"2,075.00","1,853.00","1,850.00","1,900.00","1,860.00"
04-03-2024,,"2,104.00","1,854.00","1,980.00","1,770.00","1,910.00"
05-04-2024,,"2,136.00","1,855.00","1,840.00","1,950.00","1,870.00"
06-05-2024,,"2,040.00","1,856.00","1,990.00","1,750.00","1,920.00"
07-06-2024,,"2,056.00","1,857.00","1,830.00","1,970.00","1,880.00"
08-07-2024,,"2,034.00","1,858.00","2,000.00","1,760.00","1,930.00"
09-08-2024,,"2,078.00","1,859.00","1,820.00","2,000.00","1,890.00"
